Keyword;Class;EID;Year;Highly Cited;North Africa;OA;Journal Article
Explainable AI;STEM;2-s2.0-85136142953;2022;False;False;False;True
medical imaging;Biomedicine;2-s2.0-85135077555;2022;False;True;True;True
computed tomography;Biomedicine;2-s2.0-85133135007;2022;False;True;False;False
Explainable AI;STEM;2-s2.0-85132652050;2022;False;False;False;False
heart arrhythmia;Biomedicine;2-s2.0-85132440473;2022;False;True;False;False
feature selection;STEM;2-s2.0-85131787330;2022;False;True;False;False
virtual reality;STEM;2-s2.0-85130378102;2022;False;True;False;False
medical imaging;Biomedicine;2-s2.0-85128595247;2022;False;True;True;True
Explainable AI;STEM;2-s2.0-85128166649;2022;False;True;False;False
Industry 4.0;STEM;2-s2.0-85127924249;2022;False;False;False;False
data science;STEM;2-s2.0-85127894731;2022;False;True;False;False
data science;STEM;2-s2.0-85127851969;2022;False;True;False;False
Explainable AI;STEM;2-s2.0-85114429760;2022;False;True;False;False
feature selection;STEM;2-s2.0-84892819576;2014;True;True;False;True
medical imaging;Biomedicine;2-s2.0-85047148518;2018;True;False;True;False
computed tomography;Biomedicine;2-s2.0-85068978568;2019;True;True;True;False
feature selection;STEM;2-s2.0-85008440469;2018;True;True;False;True
feature selection;STEM;2-s2.0-84897542211;2013;True;True;False;True
data science;STEM;2-s2.0-85071624131;2019;True;True;False;False
computed tomography;Biomedicine;2-s2.0-85068602522;2019;False;True;False;False
kidney transplantation;Biomedicine;2-s2.0-85072017983;2019;False;True;False;True
voice analysis;STEM;2-s2.0-85061903933;2019;False;True;False;False
voice analysis;STEM;2-s2.0-85046482098;2018;False;True;False;False
localization;STEM;2-s2.0-85092592991;2020;True;False;False;True
infection control;Biomedicine;2-s2.0-85089359084;2020;True;True;True;False
molecular dynamics;STEM;2-s2.0-85078836967;2020;True;False;True;False
grey matter;Biomedicine;2-s2.0-85082187809;2020;True;True;True;True
anti-infective agent;Biomedicine;2-s2.0-85079478109;2020;True;False;True;False
grey matter;Biomedicine;2-s2.0-85079159036;2020;True;True;True;True
heart arrhythmia;Biomedicine;2-s2.0-85089700994;2020;True;True;False;False
data science;STEM;2-s2.0-85091235764;2020;True;True;False;True
detection;STEM;2-s2.0-85083381752;2020;True;True;False;True
early detection of cancer;Biomedicine;2-s2.0-85090287534;2020;True;False;True;True
health care;Other;2-s2.0-85088874801;2020;True;True;True;True
blood sampling;Biomedicine;2-s2.0-85084221352;2020;True;False;True;True
health care;Other;2-s2.0-85076435227;2020;True;True;False;True
heuristic algorithm;STEM;2-s2.0-85055448779;2020;True;True;False;True
health care;Other;2-s2.0-85102788698;2020;True;True;True;True
virtual reality;STEM;2-s2.0-85085147905;2020;True;False;True;True
health care;Other;2-s2.0-85077731914;2020;True;True;False;True
region of interest;STEM;2-s2.0-85086225574;2020;False;True;False;False
heuristic algorithm;STEM;2-s2.0-85065478343;2020;False;False;True;False
deep belief network;STEM;2-s2.0-85065478343;2020;False;False;True;False
kidney transplantation;Biomedicine;2-s2.0-85082972566;2020;False;True;True;True
genetic predisposition;Biomedicine;2-s2.0-85096292157;2020;False;True;True;True
blood sampling;Biomedicine;2-s2.0-85077401550;2020;False;False;True;True
localization;STEM;2-s2.0-85091636500;2020;False;False;False;True
infection control;Biomedicine;2-s2.0-85091636500;2020;False;False;False;True
blood sampling;Biomedicine;2-s2.0-85080130143;2020;False;True;False;True
computer architecture;STEM;2-s2.0-85096119813;2020;False;True;True;True
heuristic algorithm;STEM;2-s2.0-85086592455;2020;False;True;True;True
blood sampling;Biomedicine;2-s2.0-85097669997;2020;False;True;True;True
health care industry;Other;2-s2.0-85099582625;2020;False;False;True;False
proof of concept;STEM;2-s2.0-85096348064;2020;False;False;True;True
blood sampling;Biomedicine;2-s2.0-85096348064;2020;False;False;True;True
infection control;Biomedicine;2-s2.0-85085969775;2020;False;True;True;False
health care industry;Other;2-s2.0-85085489496;2020;False;True;False;False
data transmission;STEM;2-s2.0-85085044696;2020;False;True;False;False
autism spectrum disorder;Social sciences;2-s2.0-85090783789;2020;False;True;False;False
hyperparameter optimization;STEM;2-s2.0-85082992640;2020;False;True;False;False
multidrug-resistant tuberculosis;Biomedicine;2-s2.0-85097121515;2020;False;False;True;True
regression model;STEM;2-s2.0-85086371518;2020;False;True;False;True
regression model;STEM;2-s2.0-85103192752;2020;False;False;False;False
hyperparameter optimization;STEM;2-s2.0-85103149589;2020;False;False;True;False
proof of concept;STEM;2-s2.0-85089467555;2020;False;False;False;False
data transmission;STEM;2-s2.0-85092067068;2020;False;False;False;False
infection control;Biomedicine;2-s2.0-85088351886;2020;False;False;True;True
activation;STEM;2-s2.0-85081614195;2020;False;True;False;True
hyperparameter optimization;STEM;2-s2.0-85081359100;2020;False;False;True;False
proof of concept;STEM;2-s2.0-85095135031;2020;False;False;True;True
graphics processing unit;STEM;2-s2.0-85102650977;2020;False;True;False;False
early detection of cancer;Biomedicine;2-s2.0-85092299391;2020;False;False;False;False
medical imaging;Biomedicine;2-s2.0-85096570946;2020;False;True;False;False
localization;STEM;2-s2.0-85091594217;2020;False;False;True;True
proof of concept;STEM;2-s2.0-85091027374;2020;False;True;False;False
health care;Other;2-s2.0-85085168798;2020;False;True;False;False
data transmission;STEM;2-s2.0-85104602921;2021;True;True;False;True
deep belief network;STEM;2-s2.0-85104602921;2021;True;True;False;True
Industry 4.0;STEM;2-s2.0-85100264971;2021;True;True;True;True
regression model;STEM;2-s2.0-85099654736;2021;True;True;False;True
early detection of cancer;Biomedicine;2-s2.0-85100643423;2021;True;True;False;True
heuristic algorithm;STEM;2-s2.0-85121844511;2021;True;True;True;True
Optical proximity correction;STEM;2-s2.0-85120790538;2021;True;False;True;True
data science;STEM;2-s2.0-85104461635;2021;True;False;True;False
data science;STEM;2-s2.0-85117915677;2021;False;False;True;True
hyperparameter optimization;STEM;2-s2.0-85113649388;2021;False;True;False;True
region of interest;STEM;2-s2.0-85111276218;2021;False;True;False;True
multidrug-resistant tuberculosis;Biomedicine;2-s2.0-85109380098;2021;False;False;True;True
molecular dynamics;STEM;2-s2.0-85105195945;2021;False;True;True;True
medical imaging;Biomedicine;2-s2.0-85108030780;2021;False;False;True;False
infection control;Biomedicine;2-s2.0-85104715107;2021;False;False;True;True
heart arrhythmia;Biomedicine;2-s2.0-85100778050;2021;False;True;True;True
region of interest;STEM;2-s2.0-85122806219;2021;False;False;True;True
regression model;STEM;2-s2.0-85109425471;2021;False;True;True;True
distribution function;STEM;2-s2.0-85103975061;2021;False;True;False;True
computer architecture;STEM;2-s2.0-85090305156;2021;False;True;False;True
deep belief network;STEM;2-s2.0-85112824101;2021;False;True;False;True
early detection of cancer;Biomedicine;2-s2.0-85103874903;2021;False;True;False;True
grey matter;Biomedicine;2-s2.0-85102096769;2021;False;False;True;True
molecular dynamics;STEM;2-s2.0-85120747216;2021;False;True;True;False
multidrug-resistant tuberculosis;Biomedicine;2-s2.0-85120747216;2021;False;True;True;False
virtual reality;STEM;2-s2.0-85120747216;2021;False;True;True;False
detection;STEM;2-s2.0-85112355457;2021;False;True;False;False
graphics processing unit;STEM;2-s2.0-85109957201;2021;False;True;True;True
infection control;Biomedicine;2-s2.0-85114228730;2021;False;False;True;True
genetic predisposition;Biomedicine;2-s2.0-85115621561;2021;False;False;False;True
cause of death;Biomedicine;2-s2.0-85105358035;2021;False;False;True;True
region of interest;STEM;2-s2.0-85127045127;2021;False;False;False;False
computer architecture;STEM;2-s2.0-85125258661;2021;False;True;False;False
blood sampling;Biomedicine;2-s2.0-85122546225;2021;False;False;True;True
regression model;STEM;2-s2.0-85107583872;2021;False;True;True;True
activation;STEM;2-s2.0-85107199190;2021;False;True;False;False
autism spectrum disorder;Social sciences;2-s2.0-85107199190;2021;False;True;False;False
distribution function;STEM;2-s2.0-85107177843;2021;False;True;False;False
deep belief network;STEM;2-s2.0-85122883716;2021;False;True;True;True
hyperparameter optimization;STEM;2-s2.0-85115366319;2021;False;True;True;True
computer architecture;STEM;2-s2.0-85114903760;2021;False;True;False;True
region of interest;STEM;2-s2.0-85116218847;2021;False;True;True;True
cause of death;Biomedicine;2-s2.0-85115964455;2021;False;False;False;False
grey matter;Biomedicine;2-s2.0-85108361126;2021;False;True;True;True
grey matter;Biomedicine;2-s2.0-85106041394;2021;False;True;True;True
detection;STEM;2-s2.0-85124655396;2021;False;True;False;False
regression model;STEM;2-s2.0-85119010716;2021;False;False;True;True
deep belief network;STEM;2-s2.0-85115701219;2021;False;True;True;True
activation;STEM;2-s2.0-85110807684;2021;False;True;True;True
autism spectrum disorder;Social sciences;2-s2.0-85110807684;2021;False;True;True;True
graphics processing unit;STEM;2-s2.0-85109174066;2021;False;True;True;True
health care;Other;2-s2.0-85102726120;2021;False;False;True;False
Optical proximity correction;STEM;2-s2.0-85117952668;2021;False;True;True;False
computer architecture;STEM;2-s2.0-85119447160;2021;False;True;False;False
anti-infective agent;Biomedicine;2-s2.0-85116545275;2021;False;False;True;False
distribution function;STEM;2-s2.0-85112369253;2021;False;True;True;True
infection control;Biomedicine;2-s2.0-85119507862;2021;False;True;False;False
computer architecture;STEM;2-s2.0-85113671921;2021;False;True;False;False
data transmission;STEM;2-s2.0-85113838290;2021;False;True;False;False
heart arrhythmia;Biomedicine;2-s2.0-85099296901;2021;False;True;True;False
hyperparameter optimization;STEM;2-s2.0-85132884491;2021;False;True;False;False
hyperparameter optimization;STEM;2-s2.0-85126865817;2021;False;False;False;False
region of interest;STEM;2-s2.0-85126543554;2021;False;True;False;False
health care;Other;2-s2.0-85125339007;2021;False;False;False;False
health care;Other;2-s2.0-85123485328;2021;False;True;False;False
hyperparameter optimization;STEM;2-s2.0-85118778984;2021;False;True;True;True
graphics processing unit;STEM;2-s2.0-85116712445;2021;False;False;False;False
activation;STEM;2-s2.0-85113242507;2021;False;False;False;True
proof of concept;STEM;2-s2.0-85105029985;2021;False;False;False;True
detection;STEM;2-s2.0-85099542868;2022;True;True;True;True
voice analysis;STEM;2-s2.0-85114129743;2022;True;True;True;True
Industry 4.0;STEM;2-s2.0-85125323087;2022;True;True;True;True
computer architecture;STEM;2-s2.0-85125746862;2022;False;True;False;True
grey matter;Biomedicine;2-s2.0-85124830663;2022;False;True;True;True
proof of concept;STEM;2-s2.0-85120858490;2022;False;False;True;True
kidney transplantation;Biomedicine;2-s2.0-85120858490;2022;False;False;True;True
genetic predisposition;Biomedicine;2-s2.0-85124059458;2022;False;True;True;True
anti-infective agent;Biomedicine;2-s2.0-85127793025;2022;False;False;False;True
health care;Other;2-s2.0-85126417858;2022;False;True;True;True
molecular dynamics;STEM;2-s2.0-85122496515;2022;False;False;False;True
grey matter;Biomedicine;2-s2.0-85123963543;2022;False;False;True;True
Optical proximity correction;STEM;2-s2.0-85123316564;2022;False;False;False;True
region of interest;STEM;2-s2.0-85117041019;2022;False;True;True;True
activation;STEM;2-s2.0-85117008892;2022;False;True;True;True
computer architecture;STEM;2-s2.0-85129411587;2022;False;True;True;True
hyperparameter optimization;STEM;2-s2.0-85130961744;2022;False;False;True;True
proof of concept;STEM;2-s2.0-85127500709;2022;False;True;True;True
regression model;STEM;2-s2.0-85127325621;2022;False;True;False;True
anti-infective agent;Biomedicine;2-s2.0-85125448048;2022;False;False;True;False
molecular dynamics;STEM;2-s2.0-85126389254;2022;False;False;False;False
anti-infective agent;Biomedicine;2-s2.0-85125602612;2022;False;False;True;True
health care industry;Other;2-s2.0-85125856566;2022;False;False;True;True
medical imaging;Biomedicine;2-s2.0-85120824910;2022;False;True;True;True
deep belief network;STEM;2-s2.0-85118630491;2022;False;True;True;True
cause of death;Biomedicine;2-s2.0-85105793662;2022;False;True;True;False
proof of concept;STEM;2-s2.0-85105793662;2022;False;True;True;False
blood sampling;Biomedicine;2-s2.0-85124189177;2022;False;False;False;True
regression model;STEM;2-s2.0-85126260409;2022;False;False;True;True
genetic predisposition;Biomedicine;2-s2.0-85124020402;2022;False;False;True;False
Optical proximity correction;STEM;2-s2.0-85135857854;2022;False;True;True;True
hyperparameter optimization;STEM;2-s2.0-85131583536;2022;False;True;True;True
early detection of cancer;Biomedicine;2-s2.0-85127607597;2022;False;True;False;True
hyperparameter optimization;STEM;2-s2.0-85127503177;2022;False;True;True;True
deep belief network;STEM;2-s2.0-85126852529;2022;False;True;True;True
autism spectrum disorder;Social sciences;2-s2.0-85123749598;2022;False;False;True;True
detection;STEM;2-s2.0-85120784897;2022;False;True;True;True
activation;STEM;2-s2.0-85116968643;2022;False;True;True;True
genetic predisposition;Biomedicine;2-s2.0-85137694006;2022;False;True;False;True
multidrug-resistant tuberculosis;Biomedicine;2-s2.0-85125566880;2022;False;False;True;True
heuristic algorithm;STEM;2-s2.0-85133234756;2022;False;True;False;True
activation;STEM;2-s2.0-85137572068;2022;False;True;True;True
virtual reality;STEM;2-s2.0-85137109755;2022;False;True;False;True
genetic predisposition;Biomedicine;2-s2.0-85137195292;2022;False;False;True;True
autism spectrum disorder;Social sciences;2-s2.0-85126866164;2022;False;True;False;True
Optical proximity correction;STEM;2-s2.0-85129938113;2022;False;True;False;True
Optical proximity correction;STEM;2-s2.0-85127342926;2022;False;True;False;True
deep belief network;STEM;2-s2.0-85129326878;2022;False;True;True;True
genetic predisposition;Biomedicine;2-s2.0-85131772576;2022;False;False;True;True
virtual reality;STEM;2-s2.0-85131563626;2022;False;False;True;False
proof of concept;STEM;2-s2.0-85125623905;2022;False;False;False;True
blood sampling;Biomedicine;2-s2.0-85129533734;2022;False;True;True;True
activation;STEM;2-s2.0-85106300007;2022;False;True;False;True
anti-infective agent;Biomedicine;2-s2.0-85126569166;2022;False;False;True;True
anti-infective agent;Biomedicine;2-s2.0-85127717810;2022;False;False;True;True
molecular dynamics;STEM;2-s2.0-85124952994;2022;False;False;True;True
anti-infective agent;Biomedicine;2-s2.0-85124473803;2022;False;True;True;True
blood sampling;Biomedicine;2-s2.0-85137137752;2022;False;True;True;False
infection control;Biomedicine;2-s2.0-85137137752;2022;False;True;True;False
Optical proximity correction;STEM;2-s2.0-85137079334;2022;False;False;True;True
detection;STEM;2-s2.0-85136672047;2022;False;False;True;True
computer architecture;STEM;2-s2.0-85136620689;2022;False;False;True;True
heuristic algorithm;STEM;2-s2.0-85136227883;2022;False;True;False;True
Explainable AI;STEM;2-s2.0-85136138045;2022;False;False;True;False
detection;STEM;2-s2.0-85135763815;2022;False;True;False;True
Optical proximity correction;STEM;2-s2.0-85135280153;2022;False;True;False;True
activation;STEM;2-s2.0-85134530443;2022;False;True;False;True
deep belief network;STEM;2-s2.0-85134297279;2022;False;True;False;False
Optical proximity correction;STEM;2-s2.0-85134199300;2022;False;True;False;False
detection;STEM;2-s2.0-85133655196;2022;False;True;True;True
health care industry;Other;2-s2.0-85133376152;2022;False;False;True;True
virtual reality;STEM;2-s2.0-85133120142;2022;False;True;True;False
region of interest;STEM;2-s2.0-85132885701;2022;False;False;True;True
region of interest;STEM;2-s2.0-85132445414;2022;False;True;False;False
heuristic algorithm;STEM;2-s2.0-85131446203;2022;False;False;True;True
health care industry;Other;2-s2.0-85131397290;2022;False;False;True;True
Optical proximity correction;STEM;2-s2.0-85131161975;2022;False;False;True;True
distribution function;STEM;2-s2.0-85129689645;2022;False;True;False;False
distribution function;STEM;2-s2.0-85129575050;2022;False;True;False;False
health care industry;Other;2-s2.0-85129510898;2022;False;False;True;True
health care industry;Other;2-s2.0-85129268838;2022;False;True;True;True
detection;STEM;2-s2.0-85128738469;2022;False;True;False;False
detection;STEM;2-s2.0-85127985499;2022;False;True;False;False
early detection of cancer;Biomedicine;2-s2.0-85127969108;2022;False;True;False;False
graphics processing unit;STEM;2-s2.0-85126196923;2022;False;True;False;False
multidrug-resistant tuberculosis;Biomedicine;2-s2.0-85126112792;2022;False;False;True;False
health care industry;Other;2-s2.0-85125955286;2022;False;True;False;False
graphics processing unit;STEM;2-s2.0-85122743415;2022;False;True;True;True
early detection of cancer;Biomedicine;2-s2.0-84946434304;2016;True;True;False;True
anti-infective agent;Biomedicine;2-s2.0-85074298576;2019;True;True;True;True
proof of concept;STEM;2-s2.0-85074298576;2019;True;True;True;True
activation;STEM;2-s2.0-85034981078;2019;True;True;False;True
localization;STEM;2-s2.0-85066068064;2019;True;True;False;False
data transmission;STEM;2-s2.0-85033461596;2017;True;True;True;False
health care;Other;2-s2.0-85041216958;2018;True;False;True;False
distribution function;STEM;2-s2.0-85016289983;2017;True;True;False;True
region of interest;STEM;2-s2.0-84869489087;2012;True;True;True;False
multidrug-resistant tuberculosis;Biomedicine;2-s2.0-84942935430;2015;True;False;True;True
cause of death;Biomedicine;2-s2.0-85045348351;2019;True;True;True;True
voice analysis;STEM;2-s2.0-84920573084;2014;True;False;True;False
data transmission;STEM;2-s2.0-85033432608;2017;True;True;True;False
genetic predisposition;Biomedicine;2-s2.0-84948978330;2015;True;True;True;True
molecular dynamics;STEM;2-s2.0-84877057831;2012;True;True;True;True
distribution function;STEM;2-s2.0-85008152019;2017;True;True;False;True
kidney transplantation;Biomedicine;2-s2.0-85064240222;2019;True;True;True;True
blood sampling;Biomedicine;2-s2.0-85040951646;2018;True;True;True;True
genetic predisposition;Biomedicine;2-s2.0-85040951646;2018;True;True;True;True
genetic predisposition;Biomedicine;2-s2.0-85053714224;2019;True;True;False;False
distribution function;STEM;2-s2.0-85006736367;2016;True;True;False;False
anti-infective agent;Biomedicine;2-s2.0-85061569643;2019;True;False;False;False
heuristic algorithm;STEM;2-s2.0-85048320724;2018;True;False;False;False
heuristic algorithm;STEM;2-s2.0-85068817881;2019;True;True;False;True
grey matter;Biomedicine;2-s2.0-85063342062;2019;True;False;True;True
distribution function;STEM;2-s2.0-85049109082;2019;True;True;False;True
kidney transplantation;Biomedicine;2-s2.0-85049109082;2019;True;True;False;True
heuristic algorithm;STEM;2-s2.0-85008440469;2018;True;True;False;True
virtual reality;STEM;2-s2.0-85072974586;2019;True;False;False;False
detection;STEM;2-s2.0-85070536828;2019;True;True;False;True
infection control;Biomedicine;2-s2.0-85070743290;2019;True;False;True;True
multidrug-resistant tuberculosis;Biomedicine;2-s2.0-85057557360;2018;True;False;True;True
anti-infective agent;Biomedicine;2-s2.0-85067540073;2019;True;True;True;True
multidrug-resistant tuberculosis;Biomedicine;2-s2.0-85057539611;2018;True;False;True;True
data transmission;STEM;2-s2.0-85079086707;2019;True;True;True;False
distribution function;STEM;2-s2.0-84978427455;2016;True;True;False;False
early detection of cancer;Biomedicine;2-s2.0-85053150289;2018;True;True;False;False
grey matter;Biomedicine;2-s2.0-85074232955;2019;True;True;True;True
data transmission;STEM;2-s2.0-85062545710;2019;True;True;False;False
cause of death;Biomedicine;2-s2.0-85057532265;2018;True;False;True;True
data transmission;STEM;2-s2.0-85033486820;2017;True;True;True;False
voice analysis;STEM;2-s2.0-85027531779;2017;True;True;False;True
localization;STEM;2-s2.0-85053545397;2018;False;False;True;True
infection control;Biomedicine;2-s2.0-85053545397;2018;False;False;True;True
computer architecture;STEM;2-s2.0-85059973085;2018;False;True;False;False
blood sampling;Biomedicine;2-s2.0-85023625483;2017;False;False;True;True
early detection of cancer;Biomedicine;2-s2.0-85083501095;2019;False;False;False;False
genetic predisposition;Biomedicine;2-s2.0-85076945885;2019;False;True;True;True
early detection of cancer;Biomedicine;2-s2.0-84921994256;2015;False;True;False;False
distribution function;STEM;2-s2.0-85062905238;2018;False;True;False;False
localization;STEM;2-s2.0-85041586858;2018;False;False;True;False
activation;STEM;2-s2.0-85073027240;2019;False;False;True;False
early detection of cancer;Biomedicine;2-s2.0-85068598230;2019;False;True;True;False
deep belief network;STEM;2-s2.0-85049991193;2018;False;True;True;False
health care industry;Other;2-s2.0-85061368673;2019;False;False;False;False
deep belief network;STEM;2-s2.0-85050015959;2018;False;True;False;False
heuristic algorithm;STEM;2-s2.0-84931082397;2015;False;True;True;False
Optical proximity correction;STEM;2-s2.0-85089605906;2019;False;False;True;True
health care industry;Other;2-s2.0-85068622395;2019;False;False;False;False
region of interest;STEM;2-s2.0-85075661144;2019;False;True;False;False
data transmission;STEM;2-s2.0-85012225994;2017;False;True;False;False
molecular dynamics;STEM;2-s2.0-85012225994;2017;False;True;False;False
data transmission;STEM;2-s2.0-85079090045;2019;False;True;True;False
Industry 4.0;STEM;2-s2.0-85075883359;2019;False;True;False;False
localization;STEM;2-s2.0-85071104729;2019;False;False;True;True
proof of concept;STEM;2-s2.0-85065702425;2019;False;False;False;False
cause of death;Biomedicine;2-s2.0-85050631148;2018;False;True;False;True
health care industry;Other;2-s2.0-85083504506;2019;False;False;False;False
Explainable AI;STEM;2-s2.0-85100118850;2021;True;True;True;True
regression model;STEM;2-s2.0-85107762992;2021;False;False;False;True
regression model;STEM;2-s2.0-85101450268;2021;False;True;True;True
heart arrhythmia;Biomedicine;2-s2.0-85119527470;2021;False;True;False;False
Explainable AI;STEM;2-s2.0-85137767596;2022;False;True;True;True
heart arrhythmia;Biomedicine;2-s2.0-85131043740;2022;False;True;True;True
voice analysis;STEM;2-s2.0-85080895782;2019;False;False;True;False
electroencephalography;Biomedicine;2-s2.0-85084800978;2020;True;True;True;True
electroencephalography;Biomedicine;2-s2.0-85097818973;2020;False;True;True;True
electroencephalography;Biomedicine;2-s2.0-85111881321;2021;False;True;False;True
electroencephalography;Biomedicine;2-s2.0-85114132084;2022;False;True;False;True
electroencephalography;Biomedicine;2-s2.0-85044659117;2017;False;True;False;False
electroencephalography;Biomedicine;2-s2.0-85061799705;2019;False;False;False;False
electroencephalography;Biomedicine;2-s2.0-85053305323;2018;False;False;False;True
detection;STEM;2-s2.0-85088810709;2020;True;False;True;False
brain tumor;Biomedicine;2-s2.0-85085353964;2020;True;True;True;True
cardiovascular magnetic resonance;Biomedicine;2-s2.0-85077871944;2020;True;True;True;True
cardiovascular magnetic resonance;Biomedicine;2-s2.0-85114079745;2020;False;True;True;False
detection;STEM;2-s2.0-85097064030;2021;True;True;True;True
detection;STEM;2-s2.0-85106566014;2021;True;True;True;False
cardiovascular magnetic resonance;Biomedicine;2-s2.0-85111157742;2021;True;True;True;True
cardiovascular magnetic resonance;Biomedicine;2-s2.0-85098873583;2021;True;False;True;True
detection;STEM;2-s2.0-85115287022;2021;True;True;True;True
cardiovascular magnetic resonance;Biomedicine;2-s2.0-85100171320;2021;False;True;False;True
detection;STEM;2-s2.0-85098486424;2021;False;True;True;True
brain tumor;Biomedicine;2-s2.0-85104825321;2021;False;True;True;True
detection;STEM;2-s2.0-85117127358;2021;False;True;True;True
brain tumor;Biomedicine;2-s2.0-85112350070;2021;False;True;False;False
cardiovascular magnetic resonance;Biomedicine;2-s2.0-85119204458;2021;False;True;True;False
detection;STEM;2-s2.0-85123519084;2022;False;True;True;True
cardiovascular magnetic resonance;Biomedicine;2-s2.0-85129494253;2022;False;True;True;False
cardiovascular magnetic resonance;Biomedicine;2-s2.0-85118980381;2022;False;True;False;True
detection;STEM;2-s2.0-85074298576;2019;True;True;True;True
cardiovascular magnetic resonance;Biomedicine;2-s2.0-84884915206;2014;True;True;True;True
brain tumor;Biomedicine;2-s2.0-85060517425;2019;True;True;True;True
cardiovascular magnetic resonance;Biomedicine;2-s2.0-85059908541;2019;True;True;True;True
cardiovascular magnetic resonance;Biomedicine;2-s2.0-84978132178;2016;True;True;True;False
brain tumor;Biomedicine;2-s2.0-85020283352;2017;True;True;False;False
detection;STEM;2-s2.0-85091805474;2020;False;True;True;True
Hybrid neural network;STEM;2-s2.0-85103852221;2020;False;True;False;False
e-health;STEM;2-s2.0-85087655069;2020;True;True;False;True
oversampling and undersampling in data analysis;STEM;2-s2.0-85093822512;2020;True;True;True;True
receiver operating characteristic;STEM;2-s2.0-85093822512;2020;True;True;True;True
health personnel;Other;2-s2.0-85090405236;2020;True;True;True;True
health personnel;Other;2-s2.0-85089359084;2020;True;True;True;False
discriminative model;STEM;2-s2.0-85085353964;2020;True;True;True;True
receiver operating characteristic;STEM;2-s2.0-85067701488;2020;True;False;False;True
medical imaging;Biomedicine;2-s2.0-85067701488;2020;True;False;False;True
medical imaging;Biomedicine;2-s2.0-85071455387;2020;True;False;False;False
oversampling and undersampling in data analysis;STEM;2-s2.0-85079431895;2020;True;True;False;True
diagnostic test;Biomedicine;2-s2.0-85078836967;2020;True;False;True;False
health personnel;Other;2-s2.0-85089150797;2020;True;True;True;True
diagnostic test;Biomedicine;2-s2.0-85085909628;2020;True;False;True;True
discriminative model;STEM;2-s2.0-85073170115;2020;True;True;True;True
discriminative model;STEM;2-s2.0-85079159036;2020;True;True;True;True
e-health;STEM;2-s2.0-85102054026;2020;True;True;False;True
discriminative model;STEM;2-s2.0-85089814880;2020;False;True;False;True
receiver operating characteristic;STEM;2-s2.0-85082972566;2020;False;True;True;True
diagnostic test;Biomedicine;2-s2.0-85077401550;2020;False;False;True;True
oversampling and undersampling in data analysis;STEM;2-s2.0-85092445039;2020;False;True;False;False
e-health;STEM;2-s2.0-85100267871;2020;False;True;False;False
receiver operating characteristic;STEM;2-s2.0-85097104899;2020;False;True;True;True
diagnostic test;Biomedicine;2-s2.0-85096348064;2020;False;False;True;True
discriminative model;STEM;2-s2.0-85085044696;2020;False;True;False;False
Hybrid neural network;STEM;2-s2.0-85100481995;2020;False;True;False;False
discriminative model;STEM;2-s2.0-85096582706;2020;False;True;False;False
type 2 diabetes;Biomedicine;2-s2.0-85077161761;2020;False;False;False;False
health personnel;Other;2-s2.0-85103192752;2020;False;False;False;False
health personnel;Other;2-s2.0-85095799364;2020;False;False;False;True
medical imaging;Biomedicine;2-s2.0-85090915183;2020;False;False;False;False
medical imaging;Biomedicine;2-s2.0-85080886096;2020;False;True;False;False
health personnel;Other;2-s2.0-85101118651;2020;False;False;False;False
discriminative model;STEM;2-s2.0-85089162485;2020;False;True;False;True
receiver operating characteristic;STEM;2-s2.0-85100643423;2021;True;True;False;True
type 2 diabetes;Biomedicine;2-s2.0-85120658576;2021;True;True;True;True
receiver operating characteristic;STEM;2-s2.0-85099725193;2021;True;True;False;True
Hybrid neural network;STEM;2-s2.0-85111604788;2021;False;False;True;True
health personnel;Other;2-s2.0-85111860579;2021;False;False;True;True
health personnel;Other;2-s2.0-85103655589;2021;False;True;True;True
e-health;STEM;2-s2.0-85092560191;2021;False;True;False;True
receiver operating characteristic;STEM;2-s2.0-85108090005;2021;False;True;True;True
discriminative model;STEM;2-s2.0-85105211094;2021;False;False;False;True
diagnostic test;Biomedicine;2-s2.0-85101771435;2021;False;False;True;True
type 2 diabetes;Biomedicine;2-s2.0-85111166570;2021;False;True;True;True
discriminative model;STEM;2-s2.0-85115679934;2021;False;False;False;False
health personnel;Other;2-s2.0-85111459388;2021;False;False;True;True
e-health;STEM;2-s2.0-85112827949;2021;False;True;False;False
type 2 diabetes;Biomedicine;2-s2.0-85118569799;2021;False;True;True;True
type 2 diabetes;Biomedicine;2-s2.0-85122654889;2021;False;True;True;False
Hybrid neural network;STEM;2-s2.0-85124016109;2021;False;True;False;False
health personnel;Other;2-s2.0-85123757733;2021;False;False;False;False
Hybrid neural network;STEM;2-s2.0-85102506483;2021;False;True;False;False
medical imaging;Biomedicine;2-s2.0-85114202986;2021;False;True;False;False
discriminative model;STEM;2-s2.0-85126861756;2021;False;True;False;False
oversampling and undersampling in data analysis;STEM;2-s2.0-85122882394;2021;False;False;True;True
health personnel;Other;2-s2.0-85120053889;2021;False;False;True;True
oversampling and undersampling in data analysis;STEM;2-s2.0-85118546270;2021;False;False;False;True
receiver operating characteristic;STEM;2-s2.0-85113242507;2021;False;False;False;True
receiver operating characteristic;STEM;2-s2.0-85110431663;2021;False;False;True;True
medical imaging;Biomedicine;2-s2.0-85125334687;2022;False;True;True;True
health personnel;Other;2-s2.0-85129561923;2022;False;True;True;True
medical imaging;Biomedicine;2-s2.0-85128628998;2022;False;True;True;True
