Keyword;Class;EID;Year;Highly Cited;North Africa;OA;Journal Article
breast cancer screening;medicine;2-s2.0-85101366762;2021;False;True;False;True
machine learning method;computer science;2-s2.0-85103460089;2021;False;True;False;False
breast cancer screening;medicine;2-s2.0-85126567162;2021;False;False;False;False
breast cancer screening;medicine;2-s2.0-85126997409;2022;True;False;True;True
breast cancer screening;medicine;2-s2.0-85127029544;2022;False;True;True;True
breast cancer screening;medicine;2-s2.0-85116896296;2022;False;True;False;True
COVID-19 pandemic;medicine;2-s2.0-85112646114;2022;False;False;False;False
breast cancer screening;medicine;2-s2.0-85111528957;2022;False;True;True;True
machine learning method;computer science;2-s2.0-85132400508;2022;False;True;False;True
machine learning method;computer science;2-s2.0-85121710811;2022;False;False;True;True
machine learning method;computer science;2-s2.0-85114777553;2022;False;True;True;False
breast cancer screening;medicine;2-s2.0-85122769222;2022;False;True;True;True
machine learning method;computer science;2-s2.0-85123913678;2022;False;False;True;True
cervical cancer;medicine;2-s2.0-85123913678;2022;False;False;True;True
breast cancer screening;medicine;2-s2.0-85131583536;2022;False;True;True;True
COVID-19 pandemic;medicine;2-s2.0-85120784897;2022;False;True;True;True
machine learning method;computer science;2-s2.0-85129437368;2022;False;False;True;True
breast cancer screening;medicine;2-s2.0-85137843061;2022;False;True;True;True
machine learning method;computer science;2-s2.0-85137358481;2022;False;False;True;True
breast cancer screening;medicine;2-s2.0-85136982817;2022;False;True;False;True
breast cancer screening;medicine;2-s2.0-85137316146;2022;False;True;True;True
machine learning method;computer science;2-s2.0-85131772576;2022;False;False;True;True
COVID-19 pandemic;medicine;2-s2.0-85131563626;2022;False;False;True;False
breast cancer screening;medicine;2-s2.0-85129821686;2022;False;True;True;True
machine learning method;computer science;2-s2.0-85123515242;2022;False;False;True;True
machine learning method;computer science;2-s2.0-85138431307;2022;False;True;False;True
machine learning method;computer science;2-s2.0-85137756075;2022;False;False;True;True
breast cancer screening;medicine;2-s2.0-85136942145;2022;False;True;False;True
breast cancer screening;medicine;2-s2.0-85133607170;2022;False;False;True;True
breast cancer screening;medicine;2-s2.0-85132344407;2022;False;True;True;True
breast cancer screening;medicine;2-s2.0-85130273664;2022;False;True;False;False
breast cancer screening;medicine;2-s2.0-85061392228;2019;True;True;True;True
health status;other;2-s2.0-85062439439;2019;True;True;False;False
breast cancer screening;medicine;2-s2.0-85050012273;2018;True;True;False;False
breast cancer screening;medicine;2-s2.0-85068555748;2019;True;True;False;False
machine learning method;computer science;2-s2.0-85056176315;2018;True;False;True;True
machine learning method;computer science;2-s2.0-85073582629;2019;False;False;False;True
breast cancer screening;medicine;2-s2.0-84958025610;2015;False;True;False;False
breast cancer screening;medicine;2-s2.0-85064822479;2019;False;True;True;False
breast cancer screening;medicine;2-s2.0-85068598230;2019;False;True;True;False
machine learning method;computer science;2-s2.0-85061368673;2019;False;False;False;False
breast cancer screening;medicine;2-s2.0-85046462709;2018;False;True;False;False
chronic condition;medicine;2-s2.0-85097951867;2020;True;True;True;True
fall;other;2-s2.0-85083385144;2020;True;True;False;True
classification;computer science;2-s2.0-85104236031;2020;True;True;True;True
classification;computer science;2-s2.0-85083899859;2020;True;True;True;True
semi-supervised learning;computer science;2-s2.0-85082804987;2020;True;True;True;True
heart disease;medicine;2-s2.0-85089814880;2020;False;True;False;True
heart disease;medicine;2-s2.0-85091999755;2020;False;True;False;False
fall;other;2-s2.0-85103860294;2020;False;True;False;False
semi-supervised learning;computer science;2-s2.0-85091878551;2020;False;True;True;True
heart disease;medicine;2-s2.0-85082989242;2020;False;True;False;False
Semantic Web;computer science;2-s2.0-85102516794;2020;False;True;False;False
semi-supervised learning;computer science;2-s2.0-85103471551;2020;False;True;False;False
fall;other;2-s2.0-85087757630;2020;False;True;True;False
infectious disease;medicine;2-s2.0-85111895629;2021;True;False;False;False
semi-supervised learning;computer science;2-s2.0-85111326479;2021;False;True;True;True
medical education;education;2-s2.0-85115342308;2021;False;False;True;False
fall;other;2-s2.0-85116831269;2021;False;True;True;True
heart disease;medicine;2-s2.0-85112838561;2021;False;True;True;True
artificial neural network;computer science;2-s2.0-85112838561;2021;False;True;True;True
fall;other;2-s2.0-85103449832;2021;False;True;True;False
support vector machine;computer science;2-s2.0-85115619277;2021;False;True;False;True
heart disease;medicine;2-s2.0-85116223969;2021;False;True;True;True
support vector machine;computer science;2-s2.0-85123377592;2021;False;True;False;True
coronary artery disease;medicine;2-s2.0-85122502976;2021;False;True;False;False
Semantic Web;computer science;2-s2.0-85111403333;2021;False;False;False;False
fall;other;2-s2.0-85105029985;2021;False;False;False;True
fall;other;2-s2.0-85127495877;2022;False;True;True;False
predictive modelling;computer science;2-s2.0-85122985360;2022;False;False;False;True
fall;other;2-s2.0-85133019019;2022;False;True;True;True
support vector machine;computer science;2-s2.0-85137776849;2022;False;True;True;True
artificial neural network;computer science;2-s2.0-85131417211;2022;False;False;True;True
sensitivity analysis;mathematics and statistics;2-s2.0-85131209677;2022;False;True;True;True
coronary artery disease;medicine;2-s2.0-85134880363;2022;False;True;False;True
infectious disease;medicine;2-s2.0-85134802849;2022;False;False;False;True
classification;computer science;2-s2.0-85131242914;2022;False;True;False;True
infectious disease;medicine;2-s2.0-85128984254;2022;False;False;False;False
statistics;mathematics and statistics;2-s2.0-85128741866;2022;False;False;False;False
electrocardiogram;medicine;2-s2.0-85124716379;2022;False;True;False;True
drug design;medicine;2-s2.0-85124032209;2022;False;True;False;True
infectious disease;medicine;2-s2.0-85123789646;2022;False;False;True;True
predictive modelling;computer science;2-s2.0-84908086547;2014;True;False;True;True
fall;other;2-s2.0-85049582873;2018;True;False;False;True
statistics;mathematics and statistics;2-s2.0-84872352584;2013;True;False;False;True
fall;other;2-s2.0-85079281689;2019;True;True;True;True
semi-supervised learning;computer science;2-s2.0-85070950571;2019;True;True;False;False
medical education;education;2-s2.0-85052648707;2019;True;False;False;True
predictive modelling;computer science;2-s2.0-84927660254;2014;True;False;True;True
fall;other;2-s2.0-85062221553;2019;True;True;False;False
semi-supervised learning;computer science;2-s2.0-85046538793;2018;True;True;True;False
semi-supervised learning;computer science;2-s2.0-85051766734;2018;True;True;False;True
Semantic Web;computer science;2-s2.0-85078039290;2019;False;True;False;False
Semantic Web;computer science;2-s2.0-85059917074;2018;False;True;False;False
fall;other;2-s2.0-85077560810;2019;False;True;True;True
Semantic Web;computer science;2-s2.0-85065664417;2019;False;True;True;False
semi-supervised learning;computer science;2-s2.0-85063477912;2019;False;True;False;False
Semantic Web;computer science;2-s2.0-85068113178;2019;False;True;True;False
semi-supervised learning;computer science;2-s2.0-85031999059;2018;False;True;False;False
semi-supervised learning;computer science;2-s2.0-85062227967;2019;False;False;False;False
Semantic Web;computer science;2-s2.0-85019451177;2016;False;False;False;False
protein conformation;biology;2-s2.0-85093850734;2020;True;False;True;True
infectious disease;medicine;2-s2.0-85090405236;2020;True;True;True;True
statistics;mathematics and statistics;2-s2.0-85086881765;2020;True;False;True;True
protein conformation;biology;2-s2.0-85078836967;2020;True;False;True;False
polymerase chain reaction;biology;2-s2.0-85089995499;2020;True;False;True;False
motion compensation;computer science;2-s2.0-85079874238;2020;True;True;False;True
sensitivity analysis;mathematics and statistics;2-s2.0-85098289221;2020;True;True;True;True
heart disease;medicine;2-s2.0-85087500300;2020;True;True;False;False
coronary artery disease;medicine;2-s2.0-85097438509;2020;True;True;True;True
coronary artery disease;medicine;2-s2.0-85099271808;2020;True;False;True;False
semi-supervised learning;computer science;2-s2.0-85089021097;2020;True;True;False;True
electrocardiogram;medicine;2-s2.0-85089700994;2020;True;True;False;False
comparison;other;2-s2.0-85105698875;2020;True;True;True;True
cancer staging;medicine;2-s2.0-85085262249;2020;True;True;False;True
chronic condition;medicine;2-s2.0-85090287012;2020;True;True;False;False
coronary artery disease;medicine;2-s2.0-85085520742;2020;True;True;False;False
text processing;computer science;2-s2.0-85082804987;2020;True;True;True;True
drug design;medicine;2-s2.0-85085147905;2020;True;False;True;True
comparison;other;2-s2.0-85085494040;2020;True;True;False;False
discrete wavelet transform;mathematics and statistics;2-s2.0-85077731914;2020;True;True;False;True
coronary artery disease;medicine;2-s2.0-85093645755;2020;False;True;False;False
statistics;mathematics and statistics;2-s2.0-85086905717;2020;False;False;True;True
noninvasive;medicine;2-s2.0-85075446441;2020;False;True;False;True
statistics;mathematics and statistics;2-s2.0-85084406864;2020;False;False;True;True
infectious disease;medicine;2-s2.0-85083545354;2020;False;False;True;True
feature selection;computer science;2-s2.0-85091999755;2020;False;True;False;False
noninvasive;medicine;2-s2.0-85088268157;2020;False;False;False;True
cancer staging;medicine;2-s2.0-85080130143;2020;False;True;False;True
sensitivity analysis;mathematics and statistics;2-s2.0-85086363978;2020;False;True;True;True
accuracy;mathematics and statistics;2-s2.0-85106412710;2020;False;True;True;True
classification;computer science;2-s2.0-85086892391;2020;False;True;False;False
statistics;mathematics and statistics;2-s2.0-85084839848;2020;False;True;True;True
accuracy;mathematics and statistics;2-s2.0-85083007313;2020;False;False;True;True
real-time;computer science;2-s2.0-85091950027;2020;False;True;True;True
text processing;computer science;2-s2.0-85080896507;2020;False;True;False;False
statistics;mathematics and statistics;2-s2.0-85087396158;2020;False;False;True;True
predictive modelling;computer science;2-s2.0-85085489496;2020;False;True;False;False
predictive modelling;computer science;2-s2.0-85117541042;2020;False;True;False;False
computer-aided diagnosis;computer science;2-s2.0-85093365119;2020;False;True;True;False
noninvasive;medicine;2-s2.0-85087275695;2020;False;False;True;True
noninvasive;medicine;2-s2.0-85064036952;2020;False;True;False;False
electrocardiogram;medicine;2-s2.0-85064036952;2020;False;True;False;False
fall;other;2-s2.0-85099285917;2020;False;True;True;False
computer-aided diagnosis;computer science;2-s2.0-85100704587;2020;False;False;True;True
sensitivity analysis;mathematics and statistics;2-s2.0-85089124999;2020;False;False;True;True
text processing;computer science;2-s2.0-85098128959;2020;False;True;False;False
cancer staging;medicine;2-s2.0-85091096300;2020;False;True;False;False
statistics;mathematics and statistics;2-s2.0-85090820858;2020;False;False;True;True
feature selection;computer science;2-s2.0-85088210210;2020;False;True;False;False
sensitivity analysis;mathematics and statistics;2-s2.0-85097121515;2020;False;False;True;True
comparison;other;2-s2.0-85097956811;2020;False;True;False;False
medical education;education;2-s2.0-85088812105;2020;False;False;True;False
semi-supervised learning;computer science;2-s2.0-85084556021;2020;False;True;False;True
chronic condition;medicine;2-s2.0-85081383346;2020;False;True;False;False
comparison;other;2-s2.0-85084957107;2020;False;False;False;False
noninvasive;medicine;2-s2.0-85110523752;2020;False;True;False;False
classification;computer science;2-s2.0-85099728793;2020;False;False;True;True
predictive modelling;computer science;2-s2.0-85090888141;2020;False;False;False;False
predictive modelling;computer science;2-s2.0-85081630742;2020;False;True;False;True
comparison;other;2-s2.0-85087368605;2021;True;False;False;True
text processing;computer science;2-s2.0-85100585776;2021;True;False;True;True
chronic condition;medicine;2-s2.0-85112757441;2021;True;True;True;False
sensitivity analysis;mathematics and statistics;2-s2.0-85095743648;2021;True;True;False;True
noninvasive;medicine;2-s2.0-85097331071;2021;True;True;False;True
comparison;other;2-s2.0-85107640374;2021;True;True;True;True
comparison;other;2-s2.0-85089375605;2021;True;True;False;True
protein conformation;biology;2-s2.0-85100362407;2021;True;False;True;True
polymerase chain reaction;biology;2-s2.0-85104577707;2021;True;True;True;True
medical education;education;2-s2.0-85098847388;2021;True;True;True;True
cancer staging;medicine;2-s2.0-85103775829;2021;True;True;True;False
real-time;computer science;2-s2.0-85116643349;2021;True;True;True;False
polymerase chain reaction;biology;2-s2.0-85107842147;2021;True;True;True;True
predictive modelling;computer science;2-s2.0-85094950439;2021;True;True;True;True
cancer staging;medicine;2-s2.0-85094950439;2021;True;True;True;True
motion compensation;computer science;2-s2.0-85117594998;2021;True;True;True;True
drug design;medicine;2-s2.0-85097737527;2021;True;True;True;False
motion compensation;computer science;2-s2.0-85115772058;2021;True;False;True;True
computer-aided diagnosis;computer science;2-s2.0-85108524580;2021;True;True;True;True
sensitivity analysis;mathematics and statistics;2-s2.0-85110146360;2021;True;False;True;True
feature selection;computer science;2-s2.0-85107281580;2021;False;True;False;True
noninvasive;medicine;2-s2.0-85100171320;2021;False;True;False;True
heart disease;medicine;2-s2.0-85100171320;2021;False;True;False;True
infectious disease;medicine;2-s2.0-85121836653;2021;False;True;True;True
drug design;medicine;2-s2.0-85111604788;2021;False;False;True;True
discrete wavelet transform;mathematics and statistics;2-s2.0-85105763483;2021;False;True;True;True
comparison;other;2-s2.0-85105116735;2021;False;False;True;True
infectious disease;medicine;2-s2.0-85115870134;2021;False;False;True;False
infectious disease;medicine;2-s2.0-85111860579;2021;False;False;True;True
polymerase chain reaction;biology;2-s2.0-85105504561;2021;False;True;True;True
statistics;mathematics and statistics;2-s2.0-85106364142;2021;False;True;True;True
Semantic Web;computer science;2-s2.0-85106364142;2021;False;True;True;True
semi-supervised learning;computer science;2-s2.0-85110619385;2021;False;False;True;False
discrete wavelet transform;mathematics and statistics;2-s2.0-85103337183;2021;False;True;True;True
comparison;other;2-s2.0-85117385188;2021;False;False;True;True
drug design;medicine;2-s2.0-85102738659;2021;False;False;True;False
cancer staging;medicine;2-s2.0-85117584569;2021;False;True;True;False
accuracy;mathematics and statistics;2-s2.0-85106858928;2021;False;True;False;True
cancer staging;medicine;2-s2.0-85103975061;2021;False;True;False;True
polymerase chain reaction;biology;2-s2.0-85108029799;2021;False;True;True;True
polymerase chain reaction;biology;2-s2.0-85109057117;2021;False;False;True;False
discrete wavelet transform;mathematics and statistics;2-s2.0-85102892758;2021;False;True;False;True
electrocardiogram;medicine;2-s2.0-85101176437;2021;False;True;True;True
text processing;computer science;2-s2.0-85103681408;2021;False;False;True;False
drug design;medicine;2-s2.0-85098664554;2021;False;False;False;False
drug design;medicine;2-s2.0-85120747216;2021;False;True;True;False
real-time;computer science;2-s2.0-85125857540;2021;False;True;True;False
discrete wavelet transform;mathematics and statistics;2-s2.0-85123854330;2021;False;False;True;False
sensitivity analysis;mathematics and statistics;2-s2.0-85099622090;2021;False;False;True;True
accuracy;mathematics and statistics;2-s2.0-85097763055;2021;False;False;True;True
text processing;computer science;2-s2.0-85118956252;2021;False;False;True;True
coronary artery disease;medicine;2-s2.0-85115621561;2021;False;False;False;True
electrocardiogram;medicine;2-s2.0-85116627586;2021;False;True;False;False
noninvasive;medicine;2-s2.0-85110516927;2021;False;True;True;True
statistics;mathematics and statistics;2-s2.0-85095687646;2021;False;False;False;False
electrocardiogram;medicine;2-s2.0-85107454538;2021;False;True;True;True
chronic condition;medicine;2-s2.0-85122228136;2021;False;True;True;True
chronic condition;medicine;2-s2.0-85120450423;2021;False;False;True;True
electrocardiogram;medicine;2-s2.0-85120450423;2021;False;False;True;True
chronic condition;medicine;2-s2.0-85117257996;2021;False;True;True;False
chronic condition;medicine;2-s2.0-85116657921;2021;False;True;True;True
comparison;other;2-s2.0-85112864588;2021;False;False;True;False
comparison;other;2-s2.0-85105980939;2021;False;False;True;True
comparison;other;2-s2.0-85105865857;2021;False;True;True;True
medical education;education;2-s2.0-85104299603;2021;False;False;True;False
feature selection;computer science;2-s2.0-85101042950;2021;False;True;True;True
electrocardiogram;medicine;2-s2.0-85115688602;2021;False;True;False;True
cancer staging;medicine;2-s2.0-85114998703;2021;False;False;False;True
discrete wavelet transform;mathematics and statistics;2-s2.0-85112360158;2021;False;True;False;True
cancer staging;medicine;2-s2.0-85105123274;2021;False;True;False;True
motion compensation;computer science;2-s2.0-85103687967;2021;False;True;False;True
coronary artery disease;medicine;2-s2.0-85103549682;2021;False;True;False;True
discrete wavelet transform;mathematics and statistics;2-s2.0-85107199190;2021;False;True;False;False
polymerase chain reaction;biology;2-s2.0-85098213735;2021;False;False;False;False
Semantic Web;computer science;2-s2.0-85115907938;2021;False;True;True;True
electrocardiogram;medicine;2-s2.0-85114903760;2021;False;True;False;True
semi-supervised learning;computer science;2-s2.0-85114556150;2021;False;True;True;True
computer-aided diagnosis;computer science;2-s2.0-85090041750;2021;False;True;False;False
polymerase chain reaction;biology;2-s2.0-85117133008;2021;False;False;True;True
accuracy;mathematics and statistics;2-s2.0-85115050412;2021;False;False;False;True
drug design;medicine;2-s2.0-85115050412;2021;False;False;False;True
sensitivity analysis;mathematics and statistics;2-s2.0-85117127358;2021;False;True;True;True
drug design;medicine;2-s2.0-85116049498;2021;False;True;False;False
sensitivity analysis;mathematics and statistics;2-s2.0-85115090202;2021;False;False;True;True
sensitivity analysis;mathematics and statistics;2-s2.0-85115018842;2021;False;False;True;True
cancer staging;medicine;2-s2.0-85108361126;2021;False;True;True;True
semi-supervised learning;computer science;2-s2.0-85110865091;2021;False;False;False;False
noninvasive;medicine;2-s2.0-85107176797;2021;False;True;False;False
real-time;computer science;2-s2.0-85125014316;2021;False;True;False;False
motion compensation;computer science;2-s2.0-85126514517;2021;False;True;False;False
computer-aided diagnosis;computer science;2-s2.0-85122491030;2021;False;True;False;False
chronic condition;medicine;2-s2.0-85122491030;2021;False;True;False;False
polymerase chain reaction;biology;2-s2.0-85120854184;2021;False;False;True;False
motion compensation;computer science;2-s2.0-85119017397;2021;False;True;True;True
medical education;education;2-s2.0-85109800678;2021;False;False;True;True
polymerase chain reaction;biology;2-s2.0-85103835870;2021;False;False;True;True
fall;other;2-s2.0-85103830373;2021;False;True;False;False
polymerase chain reaction;biology;2-s2.0-85103456869;2021;False;True;False;False
sensitivity analysis;mathematics and statistics;2-s2.0-85098061101;2021;False;True;True;True
motion compensation;computer science;2-s2.0-85129317512;2021;False;False;True;True
real-time;computer science;2-s2.0-85119098158;2021;False;False;False;False
accuracy;mathematics and statistics;2-s2.0-85096446079;2021;False;True;False;False
statistics;mathematics and statistics;2-s2.0-85096446079;2021;False;True;False;False
text processing;computer science;2-s2.0-85112867411;2021;False;True;False;True
infectious disease;medicine;2-s2.0-85115804850;2021;False;False;False;False
real-time;computer science;2-s2.0-85119507862;2021;False;True;False;False
discrete wavelet transform;mathematics and statistics;2-s2.0-85111388838;2021;False;True;False;False
sensitivity analysis;mathematics and statistics;2-s2.0-85118943646;2021;False;False;False;False
accuracy;mathematics and statistics;2-s2.0-85102658100;2021;False;True;True;True
fall;other;2-s2.0-85103842815;2021;False;True;False;False
electrocardiogram;medicine;2-s2.0-85099296901;2021;False;True;True;False
noninvasive;medicine;2-s2.0-85127070179;2021;False;True;False;False
real-time;computer science;2-s2.0-85127026285;2021;False;False;False;False
discrete wavelet transform;mathematics and statistics;2-s2.0-85125424488;2021;False;True;True;False
text processing;computer science;2-s2.0-85125339007;2021;False;False;False;False
drug design;medicine;2-s2.0-85125332023;2021;False;True;False;False
electrocardiogram;medicine;2-s2.0-85123728650;2021;False;True;False;False
real-time;computer science;2-s2.0-85121903981;2021;False;False;False;False
chronic condition;medicine;2-s2.0-85121320598;2021;False;False;False;False
cancer staging;medicine;2-s2.0-85120859179;2021;False;True;True;True
accuracy;mathematics and statistics;2-s2.0-85120859179;2021;False;True;True;True
medical education;education;2-s2.0-85120053889;2021;False;False;True;True
statistics;mathematics and statistics;2-s2.0-85118546270;2021;False;False;False;True
real-time;computer science;2-s2.0-85115204493;2021;False;True;True;False
discrete wavelet transform;mathematics and statistics;2-s2.0-85112735102;2021;False;False;False;False
comparison;other;2-s2.0-85112735102;2021;False;False;False;False
electrocardiogram;medicine;2-s2.0-85112735102;2021;False;False;False;False
motion compensation;computer science;2-s2.0-85111403333;2021;False;False;False;False
computer-aided diagnosis;computer science;2-s2.0-85111138156;2021;False;True;False;False
statistics;mathematics and statistics;2-s2.0-85106373941;2021;False;True;True;True
discrete wavelet transform;mathematics and statistics;2-s2.0-85105959069;2021;False;False;False;False
electrocardiogram;medicine;2-s2.0-85102407866;2021;False;True;False;True
text processing;computer science;2-s2.0-85102066077;2021;False;True;True;True
medical education;education;2-s2.0-85090054948;2021;False;True;False;False
discrete wavelet transform;mathematics and statistics;2-s2.0-85116431145;2022;True;True;False;True
chronic condition;medicine;2-s2.0-85123745975;2022;True;False;True;True
discrete wavelet transform;mathematics and statistics;2-s2.0-85122494522;2022;True;True;True;True
chronic condition;medicine;2-s2.0-85123934462;2022;False;True;True;True
heart disease;medicine;2-s2.0-85123934462;2022;False;True;True;True
heart disease;medicine;2-s2.0-85128986329;2022;False;False;True;True
infectious disease;medicine;2-s2.0-85121576140;2022;False;True;True;True
coronary artery disease;medicine;2-s2.0-85124596022;2022;False;False;True;False
discrete wavelet transform;mathematics and statistics;2-s2.0-85124669235;2022;False;False;False;True
chronic condition;medicine;2-s2.0-85132723142;2022;False;True;True;True
electrocardiogram;medicine;2-s2.0-85109634022;2022;False;True;False;True
real-time;computer science;2-s2.0-85123087899;2022;False;True;False;True
accuracy;mathematics and statistics;2-s2.0-85124105964;2022;False;True;True;True
cancer staging;medicine;2-s2.0-85118444125;2022;False;False;True;True
discrete wavelet transform;mathematics and statistics;2-s2.0-85129411587;2022;False;True;True;True
heart disease;medicine;2-s2.0-85126797804;2022;False;True;True;True
chronic condition;medicine;2-s2.0-85123469441;2022;False;False;True;True
drug design;medicine;2-s2.0-85126389254;2022;False;False;False;False
protein conformation;biology;2-s2.0-85126389254;2022;False;False;False;False
polymerase chain reaction;biology;2-s2.0-85119822395;2022;False;True;False;True
motion compensation;computer science;2-s2.0-85110958929;2022;False;True;False;True
discrete wavelet transform;mathematics and statistics;2-s2.0-85125767777;2022;False;False;True;True
real-time;computer science;2-s2.0-85125767777;2022;False;False;True;True
cancer staging;medicine;2-s2.0-85123673524;2022;False;False;True;True
medical education;education;2-s2.0-85122826375;2022;False;True;True;True
real-time;computer science;2-s2.0-85115992206;2022;False;True;True;True
classification;computer science;2-s2.0-85092600277;2022;False;False;True;True
real-time;computer science;2-s2.0-85135706643;2022;False;True;False;True
motion compensation;computer science;2-s2.0-85129575868;2022;False;True;False;True
cancer staging;medicine;2-s2.0-85135274472;2022;False;True;True;True
cancer staging;medicine;2-s2.0-85132216133;2022;False;True;False;True
chronic condition;medicine;2-s2.0-85131152952;2022;False;True;True;True
medical education;education;2-s2.0-85105793662;2022;False;True;True;False
cancer staging;medicine;2-s2.0-85120422043;2022;False;True;True;True
sensitivity analysis;mathematics and statistics;2-s2.0-85124189177;2022;False;False;False;True
infectious disease;medicine;2-s2.0-85124089182;2022;False;False;True;False
infectious disease;medicine;2-s2.0-85122888445;2022;False;False;False;True
Semantic Web;computer science;2-s2.0-85135857854;2022;False;True;True;True
motion compensation;computer science;2-s2.0-85133120817;2022;False;True;False;False
real-time;computer science;2-s2.0-85130645597;2022;False;False;True;True
discrete wavelet transform;mathematics and statistics;2-s2.0-85130224100;2022;False;False;True;True
accuracy;mathematics and statistics;2-s2.0-85127280154;2022;False;False;True;True
real-time;computer science;2-s2.0-85120784897;2022;False;True;True;True
polymerase chain reaction;biology;2-s2.0-85116968643;2022;False;True;True;True
noninvasive;medicine;2-s2.0-85136813065;2022;False;False;True;False
polymerase chain reaction;biology;2-s2.0-85134776064;2022;False;True;True;True
chronic condition;medicine;2-s2.0-85130534828;2022;False;True;False;True
electrocardiogram;medicine;2-s2.0-85119058335;2022;False;True;False;True
medical education;education;2-s2.0-85125623905;2022;False;False;False;True
polymerase chain reaction;biology;2-s2.0-85129533734;2022;False;True;True;True
accuracy;mathematics and statistics;2-s2.0-85127278907;2022;False;True;True;True
statistics;mathematics and statistics;2-s2.0-85119292342;2022;False;True;False;True
statistics;mathematics and statistics;2-s2.0-85124882954;2022;False;False;True;True
protein conformation;biology;2-s2.0-85124952994;2022;False;False;True;True
real-time;computer science;2-s2.0-85137760209;2022;False;True;False;False
chronic condition;medicine;2-s2.0-85137692776;2022;False;False;True;True
polymerase chain reaction;biology;2-s2.0-85136866817;2022;False;True;True;True
text processing;computer science;2-s2.0-85136564912;2022;False;False;True;True
real-time;computer science;2-s2.0-85135763815;2022;False;True;False;True
cancer staging;medicine;2-s2.0-85135500930;2022;False;False;True;True
motion compensation;computer science;2-s2.0-85135318254;2022;False;True;True;True
statistics;mathematics and statistics;2-s2.0-85134802849;2022;False;False;False;True
motion compensation;computer science;2-s2.0-85134328581;2022;False;True;True;False
motion compensation;computer science;2-s2.0-85134310501;2022;False;False;False;False
electrocardiogram;medicine;2-s2.0-85133418612;2022;False;True;False;False
coronary artery disease;medicine;2-s2.0-85133247298;2022;False;False;True;True
motion compensation;computer science;2-s2.0-85133134380;2022;False;True;False;False
polymerase chain reaction;biology;2-s2.0-85133130365;2022;False;True;False;False
Semantic Web;computer science;2-s2.0-85133130365;2022;False;True;False;False
motion compensation;computer science;2-s2.0-85133121883;2022;False;True;False;False
medical education;education;2-s2.0-85133120142;2022;False;True;True;False
cancer staging;medicine;2-s2.0-85133102224;2022;False;False;True;True
accuracy;mathematics and statistics;2-s2.0-85132529831;2022;False;False;True;True
noninvasive;medicine;2-s2.0-85132451207;2022;False;False;False;True
electrocardiogram;medicine;2-s2.0-85132440473;2022;False;True;False;False
computer-aided diagnosis;computer science;2-s2.0-85132247859;2022;False;False;True;True
real-time;computer science;2-s2.0-85132125294;2022;False;True;True;True
infectious disease;medicine;2-s2.0-85131951130;2022;False;False;False;False
noninvasive;medicine;2-s2.0-85131412446;2022;False;False;True;True
computer-aided diagnosis;computer science;2-s2.0-85131130063;2022;False;True;False;True
chronic condition;medicine;2-s2.0-85130455314;2022;False;False;True;True
heart disease;medicine;2-s2.0-85130383354;2022;False;False;True;True
computer-aided diagnosis;computer science;2-s2.0-85129977235;2022;False;True;True;True
electrocardiogram;medicine;2-s2.0-85129977235;2022;False;True;True;True
real-time;computer science;2-s2.0-85128719427;2022;False;True;False;False
infectious disease;medicine;2-s2.0-85128662305;2022;False;True;True;True
cancer staging;medicine;2-s2.0-85128637157;2022;False;False;True;True
real-time;computer science;2-s2.0-85128415374;2022;False;False;True;True
real-time;computer science;2-s2.0-85127954427;2022;False;True;False;False
polymerase chain reaction;biology;2-s2.0-85127503768;2022;False;True;False;False
heart disease;medicine;2-s2.0-85125316052;2022;False;False;True;True
real-time;computer science;2-s2.0-85124430569;2022;False;True;False;False
accuracy;mathematics and statistics;2-s2.0-85121377009;2022;False;False;True;True
discrete wavelet transform;mathematics and statistics;2-s2.0-84899008824;2014;True;True;False;True
coronary artery disease;medicine;2-s2.0-84884915206;2014;True;True;True;True
statistics;mathematics and statistics;2-s2.0-85042694325;2018;True;True;True;True
motion compensation;computer science;2-s2.0-85049506605;2018;True;False;False;False
coronary artery disease;medicine;2-s2.0-84953324317;2015;True;True;True;False
Semantic Web;computer science;2-s2.0-85033461596;2017;True;True;True;False
protein conformation;biology;2-s2.0-84860696343;2012;True;True;True;True
noninvasive;medicine;2-s2.0-85023752899;2018;True;True;False;True
feature selection;computer science;2-s2.0-85062297851;2019;True;True;False;True
text processing;computer science;2-s2.0-85053829021;2019;True;False;False;False
motion compensation;computer science;2-s2.0-85045669382;2018;True;True;True;False
cancer staging;medicine;2-s2.0-85071073448;2019;True;True;True;True
sensitivity analysis;mathematics and statistics;2-s2.0-85047919026;2018;True;False;True;True
heart disease;medicine;2-s2.0-85031709378;2017;True;True;False;False
adverse effect;medicine;2-s2.0-84941350866;2015;True;True;True;True
discrete wavelet transform;mathematics and statistics;2-s2.0-84864848314;2012;True;True;False;False
protein conformation;biology;2-s2.0-84877057831;2012;True;True;True;True
noninvasive;medicine;2-s2.0-85008152019;2017;True;True;False;True
polymerase chain reaction;biology;2-s2.0-85075209594;2019;True;True;True;True
polymerase chain reaction;biology;2-s2.0-85040951646;2018;True;True;True;True
noninvasive;medicine;2-s2.0-85006736367;2016;True;True;False;False
statistics;mathematics and statistics;2-s2.0-84985996158;2016;True;False;True;True
statistics;mathematics and statistics;2-s2.0-85033376054;2017;True;False;False;False
cancer staging;medicine;2-s2.0-85070536828;2019;True;True;False;True
